filename,K0,K1,K2,N0,N1,N2,P0,P1
sandy-loam-100_png.rf.77e21972e63ea0c1c1d6f9d8c9cfc6c3.jpg,0,1,0,1,0,0,0,1
laterite-39_jpg.rf.23bffe6d377955123fc7ceea8bce5144.jpg,1,0,0,1,0,0,1,0
sandy-loam-13_png.rf.1809c18c0060e447ee22bed6efe8dabc.jpg,0,1,0,1,0,0,0,1
sandy-loam-83_jpg.rf.a37693811c78e1aee31c1230744613d9.jpg,0,1,0,1,0,0,0,1
laterite-3_png.rf.435690c4db8434dc0eac4472dced782d.jpg,1,0,0,1,0,0,1,0
sandy-loam-77_png.rf.a61ca95a96cb189b9fe0d6ccd6af958a.jpg,0,1,0,1,0,0,0,1
clay-100_jpg.rf.04539feb69f25e179e3655e3453c4e52.jpg,0,0,1,0,0,1,0,1
sandy-loam-10_png.rf.b475769cca1c57e7600b8e1f9fa788d8.jpg,0,1,0,1,0,0,0,1
laterite-31_jpg.rf.fab446f2e97b0de8ba23f65115779497.jpg,1,0,0,1,0,0,1,0
sandy-15_png.rf.83a4742292d895d8c45c4352723b91fd.jpg,1,0,0,1,0,0,1,0
laterite-54_jpg.rf.fe862b3581f05d6119b6bf723b52802b.jpg,1,0,0,1,0,0,1,0
sandy-loam-85_png.rf.02c5cd03c46f2a258a90cf0e3e39160f.jpg,0,1,0,1,0,0,0,1
laterite-54_jpg.rf.7ac633feba51b6ae7ecaca77c0eda090.jpg,1,0,0,1,0,0,1,0
laterite-56_jpg.rf.9eaa6c0274cd60a4b7f126abc8204b08.jpg,1,0,0,1,0,0,1,0
laterite-6_png.rf.7227761a02b1aded33e6e4981586b2ba.jpg,1,0,0,1,0,0,1,0
sandy-loam-30_jpg.rf.f45fb07c83534f7d22f56de85d477be1.jpg,0,1,0,1,0,0,0,1
sandy-loam-82_png.rf.ca348789feb9e19f2cb269a5b9e2aa4e.jpg,0,1,0,1,0,0,0,1
laterite-50_jpg.rf.874fc626decffa1fb5b7d45651fb0420.jpg,1,0,0,1,0,0,1,0
sandy-loam-18_png.rf.0a78aa4a067c66f127163df6004110f7.jpg,0,1,0,1,0,0,0,1
sandy-loam-79_png.rf.b21d235c5477ced7863f723a52d8977a.jpg,0,1,0,1,0,0,0,1
sandy-loam-68_jpg.rf.df2f5996c4a52dba81ebfa69c51ba86b.jpg,0,1,0,1,0,0,0,1
sandy-loam-80_png.rf.32772ec6d7f341664674deb79b75b0ab.jpg,0,1,0,1,0,0,0,1
sandy-loam-14_png.rf.2a21988b75af8c00c72a72ec434e86c4.jpg,0,1,0,1,0,0,0,1
laterite-61_jpeg.rf.22c9ce5211454fe657bb768e919f8819.jpg,1,0,0,1,0,0,1,0
sandy-loam-67_jpg.rf.68c1535b271f951149165a9e1e7b444a.jpg,0,1,0,1,0,0,0,1
loamy-88_jpg.rf.fe14d93bce5728b3e861a382eb84e1f1.jpg,0,0,1,0,0,1,0,1
sandy-loam-59_jpg.rf.4c2883cd219fb2ae2e61c3f8ff55da01.jpg,0,1,0,1,0,0,0,1
sandy-loam-66_jpg.rf.cfe14affa966483fda89d6d139c2629c.jpg,0,1,0,1,0,0,0,1
sandy-loam-33_jpg.rf.11d4ea3bd6c3aa2f7ff610403f4f4e50.jpg,0,1,0,1,0,0,0,1
sandy-loam-81_png.rf.bab09a6b42dc58e44d15cf90cfb08476.jpg,0,1,0,1,0,0,0,1
sandy-loam-64_jpg.rf.286a37ca79a47a0ea7c9b44194a8febb.jpg,0,1,0,1,0,0,0,1
laterite-69_jpg.rf.0bb8edf639029cf932773e2117021489.jpg,1,0,0,1,0,0,1,0
laterite-62_jpg.rf.a49e92f117808834f1486235d6888d50.jpg,1,0,0,1,0,0,1,0
laterite-27_png.rf.73e1c80d8b8b0950e733f72c872a37f9.jpg,1,0,0,1,0,0,1,0
sandy-loam-60_jpg.rf.271599e75f50351bffd0554022a3023c.jpg,0,1,0,1,0,0,0,1
laterite-60_jpeg.rf.380514054e21a610f2dff624ee9f1579.jpg,1,0,0,1,0,0,1,0
laterite-72_jpg.rf.7cb0bd76be66afac5f4905bdb82d8761.jpg,1,0,0,1,0,0,1,0
sandy-16_png.rf.c920567bc826f5483edeb4b20d76980b.jpg,1,0,0,1,0,0,1,0
sandy-loam-34_jpg.rf.d6c7bb40f83ec21d16baaf053082080f.jpg,0,1,0,1,0,0,0,1
laterite-11_png.rf.deb64df1edefb331bbe1278f598470fc.jpg,1,0,0,1,0,0,1,0
sandy-loam-61_jpg.rf.6af7ad5ec5504726b28be73fe6873d86.jpg,0,1,0,1,0,0,0,1
sandy-loam-22_png.rf.5bdbb6bef533824fc64e57de361ea4a0.jpg,0,1,0,1,0,0,0,1
sandy-loam-23_png.rf.b11916402137a3cbe6a5e4db5ec09d47.jpg,0,1,0,1,0,0,0,1
laterite-63_jpg.rf.50331e85cb2b3de92adddb2c701c72c6.jpg,1,0,0,1,0,0,1,0
sandy-28_png.rf.28928c2dae149002fe41837e9c3e1cc4.jpg,1,0,0,1,0,0,1,0
sandy-100_jpg.rf.b47810e10b2261671e197d3312d9512e.jpg,1,0,0,1,0,0,1,0
sandy-loam-62_jpg.rf.58c3ff5778d3437bcd35f9bb31e96906.jpg,0,1,0,1,0,0,0,1
sandy-loam-63_jpg.rf.06ac711dc7f4027884902cbef3ca5cb3.jpg,0,1,0,1,0,0,0,1
sandy-18_png.rf.74c5ea597a43c9e18e5724ab5cd3103e.jpg,1,0,0,1,0,0,1,0
sandy-loam-35_jpg.rf.fa94e7c5e73a223493220e967f3ff67a.jpg,0,1,0,1,0,0,0,1
sandy-loam-58_jpg.rf.c9e05e3f1ae37a19fe78d83595580d8d.jpg,0,1,0,1,0,0,0,1
laterite-39_jpg.rf.db97ea17be219b6d161232fd44adf39b.jpg,1,0,0,1,0,0,1,0
sandy-32_jpg.rf.3048f1945d34f6de5c4201f3ebac1170.jpg,1,0,0,1,0,0,1,0
sandy-loam-53_jpg.rf.a307d10b48e11f4f7fb513be7d8aad87.jpg,0,1,0,1,0,0,0,1
sandy-loam-69_jpg.rf.03059fbd8d1500a0c70a91a1566461b6.jpg,0,1,0,1,0,0,0,1
sandy-loam-37_jpg.rf.a03cd30a7b793e1073dd4533a3c6b2f8.jpg,0,1,0,1,0,0,0,1
alluvial-42_jpg.rf.b5af5d51af2a1ed3e45f02b613698e7b.jpg,0,1,0,0,1,0,1,0
sandy-12_png.rf.37a5c96cc864b684d9dbfe1c1ff55d02.jpg,1,0,0,1,0,0,1,0
alluvial-45_jpg.rf.9f0b467b767b8979eb78c26b1541140d.jpg,0,1,0,0,1,0,1,0
sandy-loam-39_jpg.rf.ff7383805471827b432b1fbeeabffa2c.jpg,0,1,0,1,0,0,0,1
loamy-41_jpg.rf.46ab593e71ec9496ad7f40de2579afbd.jpg,0,0,1,0,0,1,0,1
loamy-43_jpg.rf.bd81269fba069b03ab1c52f59e0872fa.jpg,0,0,1,0,0,1,0,1
sandy-loam-54_jpg.rf.dec2bdadb02c7dfd59765c133bc77572.jpg,0,1,0,1,0,0,0,1
sandy-loam-70_jpg.rf.b76bb93242d7f4b8ce18f551829c4b8a.jpg,0,1,0,1,0,0,0,1
sandy-loam-94_png.rf.ff4de9339bb8b55e77d4e59582379f03.jpg,0,1,0,1,0,0,0,1
loamy-46_jpg.rf.fd8e9aee036ab543f8e256a35d10b6eb.jpg,0,0,1,0,0,1,0,1
sandy-loam-44_jpg.rf.305a6ed7a889830cd055fe8a8ec6edb6.jpg,0,1,0,1,0,0,0,1
alluvial-33_jpg.rf.4126e38fb1cd93f7f9682637c0e8a432.jpg,0,1,0,0,1,0,1,0
laterite-40_jpg.rf.93ebe7ace8248b330263f93708d7d558.jpg,1,0,0,1,0,0,1,0
laterite-75_jpg.rf.d8b8369945e8a63a33814f874edee22f.jpg,1,0,0,1,0,0,1,0
sandy-11_png.rf.a14c8dff5e96c7f50dbc32c67edc2b86.jpg,1,0,0,1,0,0,1,0
sandy-loam-38_jpg.rf.b32d3dd5e259c8c8339d5f5e15787dec.jpg,0,1,0,1,0,0,0,1
alluvial-53_jpg.rf.392356e9001fb5f96a1ad1775b6d2320.jpg,0,1,0,0,1,0,1,0
laterite-73_jpg.rf.a68968208587fd12009b2ddcf97c4356.jpg,1,0,0,1,0,0,1,0
laterite-45_jpg.rf.9ccd4cebf8c7d43d6be9bfba34780ffc.jpg,1,0,0,1,0,0,1,0
alluvial-47_jpg.rf.1aacef461e3f1561289a408be5b02cd0.jpg,0,1,0,0,1,0,1,0
laterite-74_jpg.rf.98d847392b1a1c6416954fb35bf5f7fc.jpg,1,0,0,1,0,0,1,0
alluvial-38_jpg.rf.bad0a5644035355db6b89a8abcae4e7d.jpg,0,1,0,0,1,0,1,0
alluvial-57_jpg.rf.2c101c70b41704839e9c4d8208bb93f3.jpg,0,1,0,0,1,0,1,0
laterite-65_jpg.rf.7add04b65d9f05927d1796514282047f.jpg,1,0,0,1,0,0,1,0
sandy-loam-90_png.rf.9d16fbb78d6c9b364101793123081cf4.jpg,0,1,0,1,0,0,0,1
sandy-17_png.rf.d28a35ac35ace44d382c53b19a324e46.jpg,1,0,0,1,0,0,1,0
laterite-80_jpg.rf.1761e45fd3ba35c92ecebdd50282e75e.jpg,1,0,0,1,0,0,1,0
alluvial-43_jpg.rf.f7823dda8ec79ac6042ee29edd41cb2f.jpg,0,1,0,0,1,0,1,0
laterite-41_jpg.rf.907f4f7be0c25211705545a77d8c3456.jpg,1,0,0,1,0,0,1,0
sandy-loam-6_png.rf.9861728475b18519b085ea12a143acfd.jpg,0,1,0,1,0,0,0,1
sandy-loam-72_png.rf.28fc0a37398d9b3e94b6e7a6edbf8749.jpg,0,1,0,1,0,0,0,1
sandy-loam-40_jpg.rf.2a608ba0f07f144f1270e8a18c01a9d9.jpg,0,1,0,1,0,0,0,1
laterite-77_jpg.rf.476babf673792d9bf4bce1efcd4c5199.jpg,1,0,0,1,0,0,1,0
sandy-loam-95_png.rf.4e62b47d5b1bb68532cc25e49284bfde.jpg,0,1,0,1,0,0,0,1
alluvial-39_jpg.rf.b3397ad48604b334417f8aa3f6e2dc5c.jpg,0,1,0,0,1,0,1,0
sandy-loam-71_png.rf.5198ded80a2dc7608f8811ad23bbefe2.jpg,0,1,0,1,0,0,0,1
alluvial-32_jpg.rf.cab78a76e07af49b89bb4dbd2d8b2aa0.jpg,0,1,0,0,1,0,1,0
sandy-loam-93_png.rf.da45247d36a0ce587053704438ba218e.jpg,0,1,0,1,0,0,0,1
sandy-loam-50_jpg.rf.2f1d6218648c640d114469d2ce930360.jpg,0,1,0,1,0,0,0,1
loamy-45_jpg.rf.c49bc834316b8a6d9d01b790bd6c7d54.jpg,0,0,1,0,0,1,0,1
sandy-loam-56_jpg.rf.2b083c81ddd61129f8a944f3ef1f22d2.jpg,0,1,0,1,0,0,0,1
laterite-83_jpeg.rf.7dd92975da0fb79dcf897837ab57ebfe.jpg,1,0,0,1,0,0,1,0
sandy-loam-48_jpg.rf.94819d2274e358ea9698cf898473dff0.jpg,0,1,0,1,0,0,0,1
alluvial-34_jpg.rf.e9ab7a740d0f61b4d5fdacc4595dd8c3.jpg,0,1,0,0,1,0,1,0
alluvial-83_jpg.rf.087e9083900966e70df45492115d4fdc.jpg,0,1,0,0,1,0,1,0
laterite-82_jpg.rf.fc188d4b40360b3d0ead193583b01862.jpg,1,0,0,1,0,0,1,0
sandy-loam-96_png.rf.be625d054714cad7ddf023f2ccccbc5b.jpg,0,1,0,1,0,0,0,1
loamy-52_jpg.rf.0360b684916fbd9b7f56631f011b940f.jpg,0,0,1,0,0,1,0,1
alluvial-87_jpg.rf.3381cfd702cce591485c3be981803adc.jpg,0,1,0,0,1,0,1,0
sandy-14_png.rf.025b6d50acba63b32a4bd5245e23c80a.jpg,1,0,0,1,0,0,1,0
alluvial-82_jpg.rf.fd1d759ff4edebb3675009b67f578537.jpg,0,1,0,0,1,0,1,0
sandy-loam-75_png.rf.63b299adfb110aaf51f5984f8d9ee661.jpg,0,1,0,1,0,0,0,1
sandy-13_png.rf.efe546c061110d0353a58a7b96a57c74.jpg,1,0,0,1,0,0,1,0
laterite-92_jpg.rf.c50f481ee1b429255f1044a5ca141d18.jpg,1,0,0,1,0,0,1,0
alluvial-86_jpg.rf.bde695e10476baf1fa680f0a7cca77d1.jpg,0,1,0,0,1,0,1,0
alluvial-89_jpg.rf.4d2f4b7c873228c46b69730dad5c0968.jpg,0,1,0,0,1,0,1,0
sandy-10_png.rf.cf9bae771a717e5db8674c36c365a0ad.jpg,1,0,0,1,0,0,1,0
alluvial-85_jpg.rf.5d0e2f38e5cf62cca6dc4a8628565a63.jpg,0,1,0,0,1,0,1,0
loamy-55_jpg.rf.3cbdce39372fbc50c9f136e9c3ceced9.jpg,0,0,1,0,0,1,0,1
laterite-47_jpg.rf.0f8be37a8a4fb6b609ae540ca6b3ad22.jpg,1,0,0,1,0,0,1,0
alluvial-84_jpg.rf.6f93648b3e645b06d7e8d74a0056b028.jpg,0,1,0,0,1,0,1,0
loamy-44_jpg.rf.a2f81496846b277bf5ddca2b07f678f9.jpg,0,0,1,0,0,1,0,1
sandy-loam-47_jpg.rf.7e175a49f69ce93e238060fd8fd28762.jpg,0,1,0,1,0,0,0,1
laterite-93_jpg.rf.48a72341d75fe7304d17756aeb3c8416.jpg,1,0,0,1,0,0,1,0
laterite-84_jpg.rf.e73c02081d8f44fd0227427c753efe69.jpg,1,0,0,1,0,0,1,0
sandy-16_png.rf.127baa38325e16071bd350920d527e7a.jpg,1,0,0,1,0,0,1,0
clay-14_png.rf.bf45afc9bf26c183839e9a2bb8ce641b.jpg,0,0,1,0,0,1,0,1
sandy-loam-46_jpg.rf.717115d500e39cbc1f1aea3e0006969e.jpg,0,1,0,1,0,0,0,1
loamy-49_jpg.rf.4579c05e640a785bf23ecddc36a95569.jpg,0,0,1,0,0,1,0,1
clay-13_png.rf.3b131bebe54346d8cf1171d5095d9fb1.jpg,0,0,1,0,0,1,0,1
loamy-4_png.rf.35665092b00fbf913d747c26b5082ee4.jpg,0,0,1,0,0,1,0,1
laterite-70_jpg.rf.f2c5a900a06ae5ee887addf43edc0d8e.jpg,1,0,0,1,0,0,1,0
alluvial-5_png.rf.8f08f5af909814ba8c6eb3099fe46e25.jpg,0,1,0,0,1,0,1,0
loamy-48_jpg.rf.01e5bac38ed705e36d2a4a14d3a7035a.jpg,0,0,1,0,0,1,0,1
alluvial-59_jpg.rf.352c2e2a481bdd915a18acbf4fb7c9ea.jpg,0,1,0,0,1,0,1,0
sandy-loam-52_jpg.rf.9390ca50a7318b98494258c1edfd340c.jpg,0,1,0,1,0,0,0,1
loamy-56_jpg.rf.d294538b544360ecf65518a841c98601.jpg,0,0,1,0,0,1,0,1
loamy-53_jpg.rf.88a6a61b86ecb1d436f67c3e878cc4cc.jpg,0,0,1,0,0,1,0,1
laterite-42_jpg.rf.4ce2c08b74569f5bdf1ae529da716ac2.jpg,1,0,0,1,0,0,1,0
alluvial-49_jpg.rf.56cc776d6b0f49c59bdc68bffa7d27ee.jpg,0,1,0,0,1,0,1,0
laterite-64_jpg.rf.a4173e98649a6ba35d26188bf839095c.jpg,1,0,0,1,0,0,1,0
loamy-26_jpg.rf.50ad9b7672f862a1b3309efd70909451.jpg,0,0,1,0,0,1,0,1
loamy-18_jpg.rf.e6ec14cfa68796afd807dde83c0e4c46.jpg,0,0,1,0,0,1,0,1
loamy-19_jpg.rf.9b4957d27e5d0de9276f5f59685760d7.jpg,0,0,1,0,0,1,0,1
loamy-23_jpg.rf.d2aac0183dafbeed8667afc4792538df.jpg,0,0,1,0,0,1,0,1
loamy-57_jpg.rf.73689aff14d1727aac273d47287593c1.jpg,0,0,1,0,0,1,0,1
loamy-20_jpg.rf.90164d5b4e0a0626e749569be84ece10.jpg,0,0,1,0,0,1,0,1
sandy-loam-98_png.rf.59477651c1e5002b75722c32275b49e8.jpg,0,1,0,1,0,0,0,1
alluvial-92_jpg.rf.06ebd7398d57029406eb0db3f174d459.jpg,0,1,0,0,1,0,1,0
loamy-58_jpg.rf.c9124a59b9890a63c2a3ce0b56b7bce5.jpg,0,0,1,0,0,1,0,1
laterite-96_jpg.rf.78e0e5daacb8c763eba7a0a9f323ffe5.jpg,1,0,0,1,0,0,1,0
sandy-loam-99_png.rf.a5584c9aa063635c96257f348a11ce99.jpg,0,1,0,1,0,0,0,1
loamy-50_jpg.rf.91c61d6ecbb401616051cd2e1870ed13.jpg,0,0,1,0,0,1,0,1
sandy-17_png.rf.8861b901e5e0a38e7409f47669204aa6.jpg,1,0,0,1,0,0,1,0
sandy-loam-2_png.rf.4b131d8a94993c44209ed9aab467ecf2.jpg,0,1,0,1,0,0,0,1
alluvial-6_png.rf.a1880c3cbecc3f556dd615445fcb24a0.jpg,0,1,0,0,1,0,1,0
sandy-15_png.rf.77e03bd4227e1e949868788892cfd53e.jpg,1,0,0,1,0,0,1,0
laterite-90_jpg.rf.a2d306d30ba3dbdad037feda2927bcd6.jpg,1,0,0,1,0,0,1,0
sandy-loam-5_png.rf.45a9bc9a2236a8068f12c9e78304d23a.jpg,0,1,0,1,0,0,0,1
clay-98_jpg.rf.bdc8ef8e42c2997fc2d1fdea6f85c0bb.jpg,0,0,1,0,0,1,0,1
alluvial-27_jpg.rf.2b06a945abff815b656259c8913eb9af.jpg,0,1,0,0,1,0,1,0
alluvial-10_png.rf.865301590dbf164fa4eac61474149c79.jpg,0,1,0,0,1,0,1,0
clay-22_png.rf.c828ee6282f3a0d3508871d102222c5b.jpg,0,0,1,0,0,1,0,1
laterite-95_jpg.rf.a517af8d3d80cce65304845a0527f127.jpg,1,0,0,1,0,0,1,0
sandy-loam-20_png.rf.8f7db574497f3a2dca47cbcf5f587277.jpg,0,1,0,1,0,0,0,1
laterite-85_jpg.rf.c4667d4e750420122eaf8d2acf2fd445.jpg,1,0,0,1,0,0,1,0
laterite-88_jpg.rf.fb1aec987bcbdc1e4b9862691b8eb20f.jpg,1,0,0,1,0,0,1,0
sandy-loam-28_jpg.rf.aa1dac30467df0a6c8a2d2e59f0a46cf.jpg,0,1,0,1,0,0,0,1
alluvial-16_jpg.rf.0b1f4798e13b101b8674d468bb4faae7.jpg,0,1,0,0,1,0,1,0
sandy-loam-51_jpg.rf.f3a4e2e4d56d1dffd85f39dc012820c1.jpg,0,1,0,1,0,0,0,1
sandy-14_png.rf.840128bdcc52d70568b5b9bd2a9cf8be.jpg,1,0,0,1,0,0,1,0
sandy-loam-49_jpg.rf.5f5fcf7b6a0b51146ec88aceb4629ab1.jpg,0,1,0,1,0,0,0,1
loamy-59_jpg.rf.ce469fb139a73e303bc43a24e45e95c8.jpg,0,0,1,0,0,1,0,1
sandy-18_png.rf.cc558fe1a6eab1259f6a5807174c4bc1.jpg,1,0,0,1,0,0,1,0
alluvial-14_jpeg.rf.1df833a3b620482b2597d1779afbe048.jpg,0,1,0,0,1,0,1,0
alluvial-90_jpg.rf.4142513f98b64ddcfb47ee9ed320086f.jpg,0,1,0,0,1,0,1,0
alluvial-28_jpg.rf.3c0391229e3a88653da2fed6603bd952.jpg,0,1,0,0,1,0,1,0
alluvial-20_jpg.rf.b64b894ca11d5109b10729886cda08b8.jpg,0,1,0,0,1,0,1,0
loamy-34_jpg.rf.9b7fe4bd8c3ae50acc8740af2dcbbc52.jpg,0,0,1,0,0,1,0,1
alluvial-61_jpg.rf.c36360ded69961797f31d08f00d238b7.jpg,0,1,0,0,1,0,1,0
alluvial-15_jpg.rf.280677a89be8bdbf2a218151c91cf1f7.jpg,0,1,0,0,1,0,1,0
sandy-loam-25_png.rf.f6949e2600ae7bbff90978f34756594e.jpg,0,1,0,1,0,0,0,1
loamy-80_jpg.rf.d06d8bb69ee9d17fc48428a35d527bd8.jpg,0,0,1,0,0,1,0,1
loamy-24_jpg.rf.dd2627513390b51dbb58a2a7b01a520b.jpg,0,0,1,0,0,1,0,1
alluvial-2_png.rf.21e7e103d7daf294bc128f5419e19cea.jpg,0,1,0,0,1,0,1,0
loamy-29_jpg.rf.2583a81dffc5160d09f34434b72dc262.jpg,0,0,1,0,0,1,0,1
sandy-13_png.rf.17df841255b34cb21e811304fa2d37ba.jpg,1,0,0,1,0,0,1,0
